DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		1	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		2	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		3	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	True	hit	483.9630126953125	1500		4	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		5	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		6	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		7	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		8	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		9	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		10	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		11	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		12	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		13	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		14	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		15	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	True	hit	452.27599143981934	1500		16	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		17	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		18	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		19	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		20	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		21	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	True	hit	417.1929359436035	1500		22	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		23	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		24	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		25	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		26	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		27	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		28	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		29	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		30	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		31	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	True	hit	484.00402069091797	1500		32	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	True	miss	None	1500		33	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		34	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		35	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		36	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	True	hit	435.6100559234619	1500		37	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		38	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		39	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	True	hit	467.2999382019043	1500		40	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		41	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		42	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		43	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	True	hit	482.5470447540283	1500		44	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		45	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		46	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		47	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		48	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		49	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		50	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		51	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		52	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	True	hit	467.3008918762207	1500		53	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		54	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		55	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	True	hit	535.8099937438965	1500		56	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		57	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		58	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		59	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		60	6	1back_single_main	1																									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																											888.9095509052277	888.909560918808	#88BA3F	False	correct rejection	None	2000	text_02	1	7	1back_dual_main_click	1	In																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	2000	text_02	2	7	1back_dual_main_click	1	Tansania																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	True	hit	915.3008460998535	2000	text_02	3	7	1back_dual_main_click	1	haben																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	2000	text_02	4	7	1back_dual_main_click	1	Forscher																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	2000	text_02	5	7	1back_dual_main_click	1	Überreste																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	2000	text_02	6	7	1back_dual_main_click	1	eines																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	2000	text_02	7	7	1back_dual_main_click	1	Urzeit-Krokodils																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	2000	text_02	8	7	1back_dual_main_click	1	entdeckt.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	2000	text_02	9	7	1back_dual_main_click	1	Es																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	2000	text_02	10	7	1back_dual_main_click	1	zeigt																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	2000	text_02	11	7	1back_dual_main_click	1	Ähnlichkeiten																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	2000	text_02	12	7	1back_dual_main_click	1	zu																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	2000	text_02	13	7	1back_dual_main_click	1	Säugetieren.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
