DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	916.3589477539062	text_04	39	11	2back_dual_main_click	2	aus																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	849.6038913726807	text_04	40	11	2back_dual_main_click	2	sieht																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1199.6171474456787	text_04	41	11	2back_dual_main_click	2	man																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1150.2580642700195	text_04	42	11	2back_dual_main_click	2	die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	True	hit	1082.0369720458984	1733.3030700683594	text_04	43	11	2back_dual_main_click	2	Küste																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	True	miss	None	851.3967990875244	text_04	44	11	2back_dual_main_click	2	des																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1365.936040878296	text_04	45	11	2back_dual_main_click	2	"Landes,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1333.9509963989258	text_04	46	11	2back_dual_main_click	2	die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	966.5460586547852	text_04	47	11	2back_dual_main_click	2	sich																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1033.1900119781494	text_04	48	11	2back_dual_main_click	2	von																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	999.7479915618896	text_04	49	11	2back_dual_main_click	2	Südafrika																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1000.3311634063721	text_04	50	11	2back_dual_main_click	2	bis																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	false alarm	1617.26713180542	2385.4310512542725	text_04	51	11	2back_dual_main_click	2	nach																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	883.1069469451904	text_04	52	11	2back_dual_main_click	2	Angola																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1166.3880348205566	text_04	53	11	2back_dual_main_click	2	erstreckt.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	false alarm	682.3580265045166	1450.537919998169	text_04	54	11	2back_dual_main_click	2	Auch																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	949.4850635528564	text_04	55	11	2back_dual_main_click	2	verschiedene																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1032.3779582977295	text_04	56	11	2back_dual_main_click	2	"Tiere,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1033.3449840545654	text_04	57	11	2back_dual_main_click	2	wie																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1200.373888015747	text_04	58	11	2back_dual_main_click	2	die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	831.4797878265381	text_04	59	11	2back_dual_main_click	2	berühmten																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	932.4209690093994	text_04	60	11	2back_dual_main_click	2	Flamingos																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1151.1759757995605	text_04	61	11	2back_dual_main_click	2	von																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1449.9859809875488	text_04	62	11	2back_dual_main_click	2	Conception																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1049.3519306182861	text_04	63	11	2back_dual_main_click	2	Bay																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1501.0879039764404	text_04	64	11	2back_dual_main_click	2	und																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	966.5532112121582	text_04	65	11	2back_dual_main_click	2	die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1215.9628868103027	text_04	66	11	2back_dual_main_click	2	Robbenkolonien																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1249.8810291290283	text_04	67	11	2back_dual_main_click	2	von																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1333.6780071258545	text_04	68	11	2back_dual_main_click	2	Cape																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	999.4900226593018	text_04	69	11	2back_dual_main_click	2	Cross																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	false alarm	899.7409343719482	1501.0578632354736	text_04	70	11	2back_dual_main_click	2	kann																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1217.0219421386719	text_04	71	11	2back_dual_main_click	2	man																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1183.6669445037842	text_04	72	11	2back_dual_main_click	2	aus																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	966.4831161499023	text_04	73	11	2back_dual_main_click	2	der																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	832.0260047912598	text_04	74	11	2back_dual_main_click	2	Vogelperspektive																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1149.8939990997314	text_04	75	11	2back_dual_main_click	2	sehen.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	True	miss	None	1583.9369297027588	text_04	76	11	2back_dual_main_click	2	Diese																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	True	hit	849.329948425293	1634.1919898986816	text_04	77	11	2back_dual_main_click	2	Safari																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	983.2930564880371	text_04	78	11	2back_dual_main_click	2	in																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	933.3310127258301	text_04	79	11	2back_dual_main_click	2	der																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1016.4799690246582	text_04	80	11	2back_dual_main_click	2	Luft																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	True	miss	None	1066.5340423583984	text_04	81	11	2back_dual_main_click	2	bietet																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	949.3041038513184	text_04	82	11	2back_dual_main_click	2	Touristen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1283.3411693572998	text_04	83	11	2back_dual_main_click	2	einen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1500.671148300171	text_04	84	11	2back_dual_main_click	2	einzigartigen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	True	hit	816.1449432373047	1467.5590991973877	text_04	85	11	2back_dual_main_click	2	Blick																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1116.8739795684814	text_04	86	11	2back_dual_main_click	2	auf																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1032.716989517212	text_04	87	11	2back_dual_main_click	2	Namibias																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1334.0821266174316	text_04	88	11	2back_dual_main_click	2	raue																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	949.6891498565674	text_04	89	11	2back_dual_main_click	2	und																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1066.4539337158203	text_04	90	11	2back_dual_main_click	2	faszinierende																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1132.7250003814697	text_04	91	11	2back_dual_main_click	2	Schönheit.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1266.8315629959106	Q1	3	c	True	12	2									124	138	141	193	647	905			MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1270.5725219249725	Q2	1	a	True	12	2																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1274.4301459789276	Q3	1	a	True	12	2																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	620.6963659463843	Reading_Baseline_training_no_click	1	12	Reading_Baseline_training_no_click	None	In			None					1277.85813498497	1277.858155965805															MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	None	None	None	632.9380237891746	Reading_Baseline_training_no_click	2	12	Reading_Baseline_training_no_click	None	dem			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	None	None	None	782.3983326578517	Reading_Baseline_training_no_click	3	12	Reading_Baseline_training_no_click	None	Augenblick			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#F989A2	None	None	None	632.9380237891746	Reading_Baseline_training_no_click	4	12	Reading_Baseline_training_no_click	None	der			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	718.9848109970826	Reading_Baseline_training_no_click	5	12	Reading_Baseline_training_no_click	None	Stille			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#D292F3	None	None	None	696.3515454499436	Reading_Baseline_training_no_click	6	12	Reading_Baseline_training_no_click	None	hörte			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						4	0	4	0																													#88BA3F	None	None	None	632.9380237891746	Reading_Baseline_training_no_click	7	12	Reading_Baseline_training_no_click	None	man			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
