DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						1	0	1	0																													#88BA3F	None	None	None	432.41405487060547	text_02	25	1	Reading_Baseline_main_click	None	etwa																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	664.6599769592285	text_02	26	1	Reading_Baseline_main_click	None	105																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	482.04708099365234	text_02	27	1	Reading_Baseline_main_click	None	Millionen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	414.7810935974121	text_02	28	1	Reading_Baseline_main_click	None	Jahren																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	481.77599906921387	text_02	29	1	Reading_Baseline_main_click	None	und																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	414.78896141052246	text_02	30	1	Reading_Baseline_main_click	None	jagte																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	465.2869701385498	text_02	31	1	Reading_Baseline_main_click	None	an																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	381.54006004333496	text_02	32	1	Reading_Baseline_main_click	None	Land																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	448.84705543518066	text_02	33	1	Reading_Baseline_main_click	None	nach																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	381.85691833496094	text_02	34	1	Reading_Baseline_main_click	None	Insekten																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	415.9841537475586	text_02	35	1	Reading_Baseline_main_click	None	und																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	432.0509433746338	text_02	36	1	Reading_Baseline_main_click	None	kleinen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	398.59819412231445	text_02	37	1	Reading_Baseline_main_click	None	Tieren.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	448.8990306854248	text_02	38	1	Reading_Baseline_main_click	None	Es																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	464.80393409729004	text_02	39	1	Reading_Baseline_main_click	None	besaß																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	681.5540790557861	text_02	40	1	Reading_Baseline_main_click	None	ungewöhnliche																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	514.070987701416	text_02	41	1	Reading_Baseline_main_click	None	"Merkmale,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	381.6649913787842	text_02	42	1	Reading_Baseline_main_click	None	wie																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	398.67520332336426	text_02	43	1	Reading_Baseline_main_click	None	weniger																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	397.98688888549805	text_02	44	1	Reading_Baseline_main_click	None	Zähne																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	397.9940414428711	text_02	45	1	Reading_Baseline_main_click	None	und																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	398.58293533325195	text_02	46	1	Reading_Baseline_main_click	None	hatte																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	481.5499782562256	text_02	47	1	Reading_Baseline_main_click	None	Backenzähne																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	598.9930629730225	text_02	48	1	Reading_Baseline_main_click	None	zum																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	414.86096382141113	text_02	49	1	Reading_Baseline_main_click	None	Kauen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	498.96693229675293	text_02	50	1	Reading_Baseline_main_click	None	von																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	564.985990524292	text_02	51	1	Reading_Baseline_main_click	None	Nahrung.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	748.6000061035156	text_02	52	1	Reading_Baseline_main_click	None	Außerdem																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	999.424934387207	text_02	53	1	Reading_Baseline_main_click	None	war																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	515.6130790710449	text_02	54	1	Reading_Baseline_main_click	None	es																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	431.2598705291748	text_02	55	1	Reading_Baseline_main_click	None	weniger																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	515.394926071167	text_02	56	1	Reading_Baseline_main_click	None	gepanzert.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	415.26317596435547	text_02	57	1	Reading_Baseline_main_click	None	Die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	365.18311500549316	text_02	58	1	Reading_Baseline_main_click	None	Forscher																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	398.1189727783203	text_02	59	1	Reading_Baseline_main_click	None	"denken,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	430.142879486084	text_02	60	1	Reading_Baseline_main_click	None	dass																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	548.818826675415	text_02	61	1	Reading_Baseline_main_click	None	Krokodile																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	549.1368770599365	text_02	62	1	Reading_Baseline_main_click	None	in																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	383.16798210144043	text_02	63	1	Reading_Baseline_main_click	None	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	548.11692237854	text_02	64	1	Reading_Baseline_main_click	None	Vergangenheit																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	415.2839183807373	text_02	65	1	Reading_Baseline_main_click	None	auf																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	398.78296852111816	text_02	66	1	Reading_Baseline_main_click	None	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	1333.035945892334	text_02	67	1	Reading_Baseline_main_click	None	Südhalbkugel																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	481.6000461578369	text_02	68	1	Reading_Baseline_main_click	None	"lebten,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	481.34493827819824	text_02	69	1	Reading_Baseline_main_click	None	während																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	398.5450267791748	text_02	70	1	Reading_Baseline_main_click	None	sich																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	481.80198669433594	text_02	71	1	Reading_Baseline_main_click	None	Säugetiere																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	448.65989685058594	text_02	72	1	Reading_Baseline_main_click	None	auf																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	431.8687915802002	text_02	73	1	Reading_Baseline_main_click	None	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	431.7140579223633	text_02	74	1	Reading_Baseline_main_click	None	Nordhalbkugel																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	431.7500591278076	text_02	75	1	Reading_Baseline_main_click	None	ausbreiteten.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	565.2501583099365	text_02	76	1	Reading_Baseline_main_click	None	Die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	481.9011688232422	text_02	77	1	Reading_Baseline_main_click	None	Forscher																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	431.7660331726074	text_02	78	1	Reading_Baseline_main_click	None	werden																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	432.2350025177002	text_02	79	1	Reading_Baseline_main_click	None	in																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	414.9129390716553	text_02	80	1	Reading_Baseline_main_click	None	Zukunft																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	415.07697105407715	text_02	81	1	Reading_Baseline_main_click	None	versuchen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	415.2841567993164	text_02	82	1	Reading_Baseline_main_click	None	mehr																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	382.0939064025879	text_02	83	1	Reading_Baseline_main_click	None	über																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	398.7851142883301	text_02	84	1	Reading_Baseline_main_click	None	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	397.8898525238037	text_02	85	1	Reading_Baseline_main_click	None	frühe																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	348.7260341644287	text_02	86	1	Reading_Baseline_main_click	None	Tierwelt																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	381.8991184234619	text_02	87	1	Reading_Baseline_main_click	None	auf																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#F989A2	None	None	None	381.9911479949951	text_02	88	1	Reading_Baseline_main_click	None	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	748.878002166748	text_02	89	1	Reading_Baseline_main_click	None	Südhalbkugel																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#88BA3F	None	None	None	381.79993629455566	text_02	90	1	Reading_Baseline_main_click	None	zu																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																													#D292F3	None	None	None	431.20598793029785	text_02	91	1	Reading_Baseline_main_click	None	erfahren.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																																		text_02			Reading_Baseline_main_click			546.3556571006775	Q1	3	c	True	2	None																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																																		text_02			Reading_Baseline_main_click			552.0705010890961	Q2	4	d	True	2	None																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																																		text_02			Reading_Baseline_main_click			556.196818113327	Q3	2	b	True	2	None																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						1	0	1	0																																															560.3586430549622	560.3586630821228	560.3979020118713	560.3979139328003	560.4075610637665	560.4075689315796	560.4241139888763										YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0	560.4403619766235																									560.4244120121002			#F989A2	False	correct rejection	None	618.0880069732666		1	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	363.76404762268066		2	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	350.39496421813965		3	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	367.0799732208252		4	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	352.1459102630615		5	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	366.82605743408203		6	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	350.3849506378174		7	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	350.38304328918457		8	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	367.0649528503418		9	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	367.10405349731445		10	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	368.2429790496826		11	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	349.8101234436035		12	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	383.7018013000488		13	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	350.39782524108887		14	2	0back_single_training	0																#88BA3F									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
