DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						1	0	1	0																													#2AB7EF	None	None	None	600.1560688018799	text_01	41	1	Reading_Baseline_main_click	None	älteren																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	614.7019863128662	text_01	42	1	Reading_Baseline_main_click	None	Tiere																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	532.8710079193115	text_01	43	1	Reading_Baseline_main_click	None	ihre																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	548.9368438720703	text_01	44	1	Reading_Baseline_main_click	None	Herden																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	548.551082611084	text_01	45	1	Reading_Baseline_main_click	None	beim																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	499.16696548461914	text_01	46	1	Reading_Baseline_main_click	None	Gebrüll																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	532.2320461273193	text_01	47	1	Reading_Baseline_main_click	None	eines																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	481.01186752319336	text_01	48	1	Reading_Baseline_main_click	None	männlichen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	481.9779396057129	text_01	49	1	Reading_Baseline_main_click	None	Löwen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	515.812873840332	text_01	50	1	Reading_Baseline_main_click	None	stärker																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	482.12599754333496	text_01	51	1	Reading_Baseline_main_click	None	"warnen,"																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	716.0539627075195	text_01	52	1	Reading_Baseline_main_click	None	als																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	615.9119606018066	text_01	53	1	Reading_Baseline_main_click	None	bei																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	532.3519706726074	text_01	54	1	Reading_Baseline_main_click	None	dem																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	481.6269874572754	text_01	55	1	Reading_Baseline_main_click	None	einer																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	1266.4470672607422	text_01	56	1	Reading_Baseline_main_click	None	Löwin.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	1083.9478969573975	text_01	57	1	Reading_Baseline_main_click	None	Denn																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	548.7351417541504	text_01	58	1	Reading_Baseline_main_click	None	Löwen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	448.87399673461914	text_01	59	1	Reading_Baseline_main_click	None	sind																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	465.609073638916	text_01	60	1	Reading_Baseline_main_click	None	für																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	432.06310272216797	text_01	61	1	Reading_Baseline_main_click	None	junge																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	431.4579963684082	text_01	62	1	Reading_Baseline_main_click	None	Elefanten																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	548.9881038665771	text_01	63	1	Reading_Baseline_main_click	None	gefährlicher.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	847.5801944732666	text_01	64	1	Reading_Baseline_main_click	None	jüngere																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	515.4590606689453	text_01	65	1	Reading_Baseline_main_click	None	Chefinnen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	682.5180053710938	text_01	66	1	Reading_Baseline_main_click	None	machten																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	517.2159671783447	text_01	67	1	Reading_Baseline_main_click	None	diesen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	480.938196182251	text_01	68	1	Reading_Baseline_main_click	None	Unterschied																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	599.5378494262695	text_01	69	1	Reading_Baseline_main_click	None	kaum.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	782.067060470581	text_01	70	1	Reading_Baseline_main_click	None	Afrikanische																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	732.5410842895508	text_01	71	1	Reading_Baseline_main_click	None	Elefanten																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	581.2070369720459	text_01	72	1	Reading_Baseline_main_click	None	können																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	532.9310894012451	text_01	73	1	Reading_Baseline_main_click	None	in																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	398.6530303955078	text_01	74	1	Reading_Baseline_main_click	None	freier																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	414.75796699523926	text_01	75	1	Reading_Baseline_main_click	None	Wildbahn																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	448.40502738952637	text_01	76	1	Reading_Baseline_main_click	None	bis																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	449.2380619049072	text_01	77	1	Reading_Baseline_main_click	None	zu																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	448.40192794799805	text_01	78	1	Reading_Baseline_main_click	None	70																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	531.7578315734863	text_01	79	1	Reading_Baseline_main_click	None	Jahre																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	565.051794052124	text_01	80	1	Reading_Baseline_main_click	None	alt																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	482.12504386901855	text_01	81	1	Reading_Baseline_main_click	None	werden.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	498.99911880493164	text_01	82	1	Reading_Baseline_main_click	None	Die																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	582.0460319519043	text_01	83	1	Reading_Baseline_main_click	None	nützliche																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	565.0880336761475	text_01	84	1	Reading_Baseline_main_click	None	Erfahrung																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	582.5660228729248	text_01	85	1	Reading_Baseline_main_click	None	älterer																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	448.5969543457031	text_01	86	1	Reading_Baseline_main_click	None	Tiere																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	665.3130054473877	text_01	87	1	Reading_Baseline_main_click	None	könnte																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#F989A2	None	None	None	415.5158996582031	text_01	88	1	Reading_Baseline_main_click	None	ein																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#88BA3F	None	None	None	414.7200584411621	text_01	89	1	Reading_Baseline_main_click	None	Grund																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#D292F3	None	None	None	432.58094787597656	text_01	90	1	Reading_Baseline_main_click	None	dafür																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	414.90793228149414	text_01	91	1	Reading_Baseline_main_click	None	sein.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																																		text_01			Reading_Baseline_main_click			501.3609049320221	Q1	2	b	True	2	None																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																																		text_01			Reading_Baseline_main_click			506.30977392196655	Q2	2	b	True	2	None																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																																		text_01			Reading_Baseline_main_click			508.84506487846375	Q3	1	a	False	2	None																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						1	0	1	0																																															513.9095358848572	513.9095549583435	513.9492039680481	513.9492180347443	513.9580709934235	513.9580788612366	513.9751999378204										OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0	513.9914140701294																									513.9754979610443			#F989A2	False	correct rejection	None	1500		1	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#D292F3	True	hit	432.2550296783447	1484.3008518218994		2	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#D292F3	True	hit	702.2340297698975	1404.1330814361572		3	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	900.8879661560059		4	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#D292F3	True	hit	834.6109390258789	1552.1509647369385		5	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	767.3008441925049		6	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	600.2910137176514		7	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	700.9990215301514		8	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	583.6329460144043		9	2	0back_single_training	0																#D292F3									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
