DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						1	0	1	0																													#D292F3	None	None	None	565.3548240661621	text_04	36	1	Reading_Baseline_main_click	None	oben.																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	598.5338687896729	text_04	37	1	Reading_Baseline_main_click	None	Vom																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	632.3990821838379	text_04	38	1	Reading_Baseline_main_click	None	Flugzeug																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	581.8889141082764	text_04	39	1	Reading_Baseline_main_click	None	aus																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	565.532922744751	text_04	40	1	Reading_Baseline_main_click	None	sieht																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	565.6208992004395	text_04	41	1	Reading_Baseline_main_click	None	man																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	582.4120044708252	text_04	42	1	Reading_Baseline_main_click	None	die																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	632.2500705718994	text_04	43	1	Reading_Baseline_main_click	None	Küste																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	565.532922744751	text_04	44	1	Reading_Baseline_main_click	None	des																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	582.0229053497314	text_04	45	1	Reading_Baseline_main_click	None	"Landes,"																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	565.6750202178955	text_04	46	1	Reading_Baseline_main_click	None	die																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	665.7619476318359	text_04	47	1	Reading_Baseline_main_click	None	sich																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	581.730842590332	text_04	48	1	Reading_Baseline_main_click	None	von																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	882.6358318328857	text_04	49	1	Reading_Baseline_main_click	None	Südafrika																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	582.1459293365479	text_04	50	1	Reading_Baseline_main_click	None	bis																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	582.3612213134766	text_04	51	1	Reading_Baseline_main_click	None	nach																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	615.0338649749756	text_04	52	1	Reading_Baseline_main_click	None	Angola																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	649.4247913360596	text_04	53	1	Reading_Baseline_main_click	None	erstreckt.																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	531.8570137023926	text_04	54	1	Reading_Baseline_main_click	None	Auch																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	581.0999870300293	text_04	55	1	Reading_Baseline_main_click	None	verschiedene																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	598.2589721679688	text_04	56	1	Reading_Baseline_main_click	None	"Tiere,"																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	565.6580924987793	text_04	57	1	Reading_Baseline_main_click	None	wie																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	599.12109375	text_04	58	1	Reading_Baseline_main_click	None	die																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	565.2279853820801	text_04	59	1	Reading_Baseline_main_click	None	berühmten																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	616.0678863525391	text_04	60	1	Reading_Baseline_main_click	None	Flamingos																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	498.19111824035645	text_04	61	1	Reading_Baseline_main_click	None	von																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	648.2980251312256	text_04	62	1	Reading_Baseline_main_click	None	Conception																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	531.2180519104004	text_04	63	1	Reading_Baseline_main_click	None	Bay																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	532.2918891906738	text_04	64	1	Reading_Baseline_main_click	None	und																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	615.7839298248291	text_04	65	1	Reading_Baseline_main_click	None	die																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	648.2222080230713	text_04	66	1	Reading_Baseline_main_click	None	Robbenkolonien																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	532.5980186462402	text_04	67	1	Reading_Baseline_main_click	None	von																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	615.0429248809814	text_04	68	1	Reading_Baseline_main_click	None	Cape																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	564.9309158325195	text_04	69	1	Reading_Baseline_main_click	None	Cross																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	599.017858505249	text_04	70	1	Reading_Baseline_main_click	None	kann																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	565.6819343566895	text_04	71	1	Reading_Baseline_main_click	None	man																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	582.9370021820068	text_04	72	1	Reading_Baseline_main_click	None	aus																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	565.1860237121582	text_04	73	1	Reading_Baseline_main_click	None	der																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	615.4210567474365	text_04	74	1	Reading_Baseline_main_click	None	Vogelperspektive																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	548.3889579772949	text_04	75	1	Reading_Baseline_main_click	None	sehen.																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	581.9048881530762	text_04	76	1	Reading_Baseline_main_click	None	Diese																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	581.679105758667	text_04	77	1	Reading_Baseline_main_click	None	Safari																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	648.9620208740234	text_04	78	1	Reading_Baseline_main_click	None	in																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	548.271894454956	text_04	79	1	Reading_Baseline_main_click	None	der																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	615.7810688018799	text_04	80	1	Reading_Baseline_main_click	None	Luft																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	632.6339244842529	text_04	81	1	Reading_Baseline_main_click	None	bietet																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	631.5250396728516	text_04	82	1	Reading_Baseline_main_click	None	Touristen																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	598.9689826965332	text_04	83	1	Reading_Baseline_main_click	None	einen																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	599.3130207061768	text_04	84	1	Reading_Baseline_main_click	None	einzigartigen																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	565.2220249176025	text_04	85	1	Reading_Baseline_main_click	None	Blick																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	599.1508960723877	text_04	86	1	Reading_Baseline_main_click	None	auf																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	831.8929672241211	text_04	87	1	Reading_Baseline_main_click	None	Namibias																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	549.6358871459961	text_04	88	1	Reading_Baseline_main_click	None	raue																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#88BA3F	None	None	None	581.9129943847656	text_04	89	1	Reading_Baseline_main_click	None	und																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#D292F3	None	None	None	598.8991260528564	text_04	90	1	Reading_Baseline_main_click	None	faszinierende																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																													#F989A2	None	None	None	582.4880599975586	text_04	91	1	Reading_Baseline_main_click	None	Schönheit.																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																																		text_04			Reading_Baseline_main_click			314.7561399936676	Q1	3	c	True	2	None																	OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																																		text_04			Reading_Baseline_main_click			318.552365064621	Q2	2	b	False	2	None																	OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																																		text_04			Reading_Baseline_main_click			326.03292202949524	Q3	1	a	True	2	None																	OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						1	0	1	0																																															330.19499921798706	330.1950190067291	330.2347981929779	330.2348132133484	330.2437160015106	330.2437250614166	330.26232409477234										OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0	330.27706599235535																									330.26264119148254			#2AB7EF	False	correct rejection	None	1500		1	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500		2	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500		3	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500		4	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#88BA3F	True	miss	None	1500		5	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	967.7140712738037		6	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500		7	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500		8	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500		9	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						2	0	2	0																													#88BA3F	True	hit	550.2200126647949	1500		10	2	0back_single_training	0																#88BA3F									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
